school,college,department,track,deadline,quota,assessment_weights,other_req,docs_required,interview_required,written_exam_required,link_apply,note,,,,,,,,,,,,,,,,
國立成功大學,管理學院,高階管理碩士在職專班(EMBA),,2025/10/2,101,"1.審查40%
2.面試60%","一、甲組:
大學畢業(含應屆)或以同等學力取得報考資格者,須具有 12 年以上工作經驗;
碩士班畢業者須具有 9 年以上工作經驗;博士班畢業者須具有 5 年以上工作經驗。
二、不符合上述第一項之條件,但符合入學大學同等學力認定標準第 7 條之「就專業領域具卓
越成就表現者」,並具備有擔任經營管理職務 12 年(含)以上之工作經驗者,得報考甲組。
三、乙組:
大學畢業(含應屆)或以同等學力取得報考資格者,須具有 7 年以上工作經驗;
碩士班畢業者須具有 5 年以上工作經驗;博士班畢業者須具有 2 年以上工作經驗。
四、丙組:
大學畢業(含應屆)或以同等學力取得報考資格者,須具有 6 年以上工作經驗(至少含 3 年
醫務相關工作經驗);碩士班畢業者須具有 4 年以上工作經驗(至少含 2 年醫務相關工作經
驗);博士班畢業者須具有 3 年以上工作經驗(至少含 1 年醫務相關工作經驗)。","一、個人資料、工作經歷、任職機構組織架構圖、
專業特殊表現、研究規劃等項目(格式請至本
專班網站下載)
二、其他個人能力及有利審查之資料
三、以報考資格附加規定第二項報考者,另需填寫
「以入學大學同等學力認定標準第 7 條報考
資格審查申請表暨具結書」(簡章附件七)及
檢附相關證明文件,並於 114 年 9 月 15 日前
(郵戳為憑)掛號郵寄至 EMBA 辦公室,經
本校招生委員會審查通過後方得以同等學力
報考。若通過報考資格(學校通知),請於報名
截止日前至網路報名系統報名。",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、以報考資格附加規定第二項報考者,
至多錄取 5 名(包含於甲組招生名額
64 名內)
三、授課時間:以夜間及假日為原則。
四、本專班自 113 學年度起學分費調整為
每學分壹萬壹仟元整,學雜費基數每
學期壹萬貳仟元,在學期間均按學校
標準收費。
五、備取生遞補作業期限至本校 115 學年
度第 1 學期開學日止。
六、研究方向
甲組:高階管理決策組
乙組:一般經營管理組
丙組:醫務管理組",,,,,,,,,,,,,,,,
國立成功大學,管理學院,會計學系,,2025/10/2,20,"1.審查30%
2.面試70%",,"一、大學歷年成績單
二、考生個人資料表(含履歷及自傳、外語能力檢
定、其他有助審查之相關資料。格式請至本系
所網頁下載)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者再通知面試。面試名
額至多為扣除免面試剩餘名額之 3
倍。
二、審查成績優異者得免面試優先錄取
(以招生名額 1/2 為限)。
三、非會計系畢業之錄取生,未修習相關
基礎課程者,請參閱本系網頁之修業
規定,補修及格後方能畢業。
四、碩士畢業學位考前須通過英文檢定,
英檢標準請參見本系網頁。
五、甄試入學者擇優提供一學年獎學金,
每月至多壹萬元。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,財務金融研究所,,2025/10/2,13,"1.審查30%
2.面試70%","一、大學在校學業成績系班組排名名次列於前
35%(含)者。(境外大學名次排名免繳)。
二、不受理同等學力。","一、大學歷年成績單
二、考生個人資料表(含履歷及自傳、外語能力檢
定、其他有助審查之相關資料。格式請至本
系所網頁下載)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者再通知面試。面試名
額至多為扣除免面試剩餘名額之 3
倍。
二、審查成績優異者得免面試優先錄取
(以招生名額 1/2 為限)。
三、錄取報到生未取得大學部中級會計 6
學分者,或已取得而分數未達 70 分
者,須補修及格後方能畢業。
四、碩士畢業學位考前須通過英文檢定,
英檢標準請參見本所網頁。
五、擇優提供一學年獎學金,每月至多
壹萬元。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,統計與資料科學學系,,2025/10/2,12,"1.審查50%
2.面試50%","一、大學在校學業成績系班組排名名次列於前
35%(含)者。
二、不受理境外大學畢業生。
三、不受理同等學力。","一、大學歷年成績單
二、自傳(個人簡介、報考動機、對機率統計之認
識、曾參與之研究及獎勵、社團活動等)
三、研究計畫書
四、其他有助於審查之相關資料:如個案報告、研
究成果(以上二者合計至多提供 3 件)、GRE、
GMAT、英文能力測驗、高普考及格成績等
五、推薦函二封(於報名系統操作)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、審查成績優異者得免面試優先錄取
(以招生名額 2/3 為限)。
三、畢業前須通過英文檢定,英檢標準請
參見本系網頁。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,工業與資訊管理學系,,2025/10/2,24,"1.審查60%
2.面試40%",不受理同等學力。,"一、考生個人資料表(格式請至本系所網頁下載)
二、大學歷年成績單
三、研究計畫書
四、自傳(對工業與資訊管理之認識、曾參與之研
究及獎勵、生活記要、社團活動等)
五、其他有助於審查之相關資料(如英文檢定證明
文件)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試,面試
時須繳交大學歷年成績單正本。
二、審查成績優異者得免面試優先錄取
(以招生名額 2/3 為限)。
三、碩士畢業學位考前須通過英文檢定,
英檢標準請參見本系網頁。
四、非本科系之錄取生,未修相關基礎課
程者,請參閱本系網頁之修業規定,
補修完成後方能畢業。
五、推薦函至多二封(非必繳,於報名系統
操作)。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,資訊管理研究所,,2025/10/2,16,"1.審查60%
2.面試40%",不受理同等學力。,"一、考生個人資料表(格式請至本系所網頁下載)
二、大學歷年成績單
三、研究計畫書
四、自傳(對資訊管理之認識、曾參與之研究及獎
勵、生活記要、社團活動等)
五、其他有助於審查之相關資料(如英文檢定證明
文件)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試,面試
時須繳交大學歷年成績單正本。
二、審查成績優異者得免面試優先錄取
(以招生名額 2/3 為限)。
三、碩士畢業學位考前須通過英文檢定,
英檢標準請參見本所網頁。
四、非本科系之錄取生,未修相關基礎課
程者,請參閱本所網頁之修業規定,
補修完成後方能畢業。
五、推薦函至多二封(非必繳,於報名系統
操作)。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,企業管理學系,,2025/10/2,20,"1.審查40%
2.面試60%","一、大 學 在校學業成績系班組排名名次列於前
30%(含)者。
二、不受理境外大學畢業生。
三、不受理同等學力。","一、考生個人資料表(格式請至本系所網頁下載)
二、大學歷年成績單(含名次排名)
三、詳細履歷表(需附照片及自傳、對企業管理之
認識、曾參與之研究計畫、獲獎記錄、生活記
要、社團活動、個人傑出事項等)
四、研究計畫書
五、可檢附各種語言檢定成績或其他有助於審查之
榮譽事蹟等相關證明文件
六、推薦函二封(於報名系統操作)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、畢業前須通過英文檢定,英檢標準請
參見本系網頁。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,國際企業研究所,,2025/10/2,10,"1.審查40%
2.面試60%",不受理同等學力。,"一、大學歷年成績單(含名次排名)
二、學習計畫(詳述個人選擇至本所碩士班進修之
動機、未來志趣及自我能力評估等)
三、自傳(個人簡介、對國際企業管理之認識、曾
參與之研究及獎勵、生活記要、社團活動、特
殊才能等)
四、檢附各種語言檢定成績。",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、碩士畢業學位考前須通過英文檢定,
英檢標準請參見本所網頁。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,交通管理科學系,,2025/10/2,20,"1.審查50%
2.面試50%","一、不受理境外大學畢業生。
二、不受理同等學力。","一、大學歷年成績單。
二、研究成果、專題研究報告、學士論文等。
三、自傳(個人簡歷、對交通管理之認識、曾參與之
研究計畫、獎勵、生活記要、社團活動等)。
四、其他有助於審查之相關資料(如語言能力檢定
證明等)。
五、推薦函二封(於報名系統操作)。",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。面試
名額至多為扣除免面試剩餘名額之 3
倍。
二、審查成績優異者得免面試優先錄取
(以招生名額 2/3 為限)。
三、研究方向含旅客運輸、物流管理、運
輸科技及其他交通運輸相關課題。
四、碩士畢業學位考前須通過英文檢定,
丁組 英檢標準請參見本系網頁。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,電信管理研究所,,2025/10/2,7,"1.審查50%
2.面試50%","一、不受理境外大學畢業生。
二、不受理同等學力。","一、大學歷年成績單。
二、研究成果、專題研究報告、學士論文等。
三、自傳(個人簡歷、對電信管理或電信科技之認
識、曾參與之研究計畫、獎勵、生活記要、社
團活動等)。
四、其他有助於審查之相關資料(如語言能力檢定
證明等)。
五、推薦函二封(於報名系統操作)。",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。面試
名額至多為招生名額 3 倍。
二、研究方向:電信產業與政策分析、電
信事業經營管理、電信科技之應用與
管理、電信與交通運輸之整合。
三、碩士畢業學位考前須通過英文檢定,
英檢標準請參見本所網頁。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,體育健康與休閒研究所,,2025/10/2,9,"1.審查40%
2.面試60%","一、不受理境外大學畢業生。
二、不受理同等學力。","一、大學歷年成績單(含名次證明)
二、自傳(個人簡歷、曾參與之研究計畫、獎勵、生
活記要、社團活動、特殊才能等)
三、學習計畫(詳述個人選擇至本所碩士班進修之
動機、未來志趣及自我能力評估等)
四、其他有助於甄試之相關資料(如英文或其他語
文能力證明、特殊獎項、發表文獻、參加大專
運動會競賽表現、儲備國手證明等)
五、推薦函二封(於報名系統操作)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、考生僅限報考一組。
二、審查成績通過者,再通知面試。
三、考生錄取報到後,須依照原報考組別
修業。
四、研究方向:
甲組:健康管理組、運動科技產業組
乙組:休閒管理組
五、碩士畢業學位考前須通過英文檢定,英檢標準請參見本所網頁。",,,,,,,,,,,,,,,,
國立成功大學,管理學院,數據科學研究所,,2025/10/2,7,"1.審查40%
2.面試60%","一、大 學 在校學業成績系班組排名名次列於前
60%(含)者。
二、不受理境外大學畢業生。
三、不受理同等學力。","一、大學歷年成績單
二、自傳(個人簡介、報考動機、對數據科學之認識、
曾參與之研究及獎勵、社團活動等)
三、研究計畫書
四、其他有助於審查之相關資料,如個案報告、研
究成果(以上二者合計至多提供 3 件)、GRE、
GMAT、英文能力測驗等
五、推薦函二封(於報名系統操作)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、審查成績優異者得免面試優先錄取
(以招生名額 2/3 為限)。
三、畢業前須通過英文檢定,英檢標準請
參見本所網頁。",,,,,,,,,,,,,,,,
國立成功大學,醫學院,生物化學暨分子生物學研究所,,2025/10/2,18,"1.審查40%
2.面試60%","一、國內大學畢業生(含應屆)具下列條件之一者:
1.在校學業成績系班組排名名次列於前 50%(含)者。
2.參加國科會暑期研究計畫或曾實際參與相關領域研究工作 2 個月以上,且經本所所長審核
認可者。
報名時務必上傳參與研究工作證明書 (格式請見生化所網站)及專題研究報告。
二、不受理同等學力。","一、自傳(封面附相片)
二、大學歷年成績單
三、其他有助於審查之相關資料
四、推薦函二封(於報名系統操作)",含生化暨分生學術論文之閱讀能力,,甄戰_115推甄簡章-國立成功大學.pdf,"審查成績通過者,進入面試名單、時間表
將公佈於本所網頁。",,,,,,,,,,,,,,,,
